server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue-wbuf,cmd,GEOADD,50,1,3,1,66225.16,0.375
kqueue-wbuf,cmd,GEOADD,50,1,3,2,65189.05,0.375
kqueue-wbuf,cmd,GEOADD,50,1,3,3,65876.16,0.375
kqueue-wbuf,cmd,GEOADD,50,1,3,4,64599.48,0.383
kqueue-wbuf,cmd,GEOADD,50,1,3,5,68212.83,0.375
net,conc,PING,1,1,3,1,20903.01,0.047
net,conc,PING,1,1,3,2,21276.60,0.047
net,conc,PING,1,1,3,3,20712.51,0.047
net,conc,PING,1,1,3,4,21150.59,0.047
net,conc,PING,1,1,3,5,21570.32,0.039
net,conc,PING,10,1,3,1,56625.14,0.103
net,conc,PING,10,1,3,2,56689.34,0.103
net,conc,PING,10,1,3,3,56433.41,0.103
net,conc,PING,10,1,3,4,56306.30,0.103
net,conc,PING,10,1,3,5,56689.34,0.103
net,conc,PING,50,1,3,1,56497.18,0.471
net,conc,PING,50,1,3,2,57077.62,0.463
net,conc,PING,50,1,3,3,57077.62,0.463
net,conc,PING,50,1,3,4,56116.72,0.471
net,conc,PING,50,1,3,5,56947.61,0.463
net,conc,PING,200,1,3,1,56053.81,1.807
net,conc,PING,200,1,3,2,55679.29,1.839
net,conc,PING,200,1,3,3,55928.41,1.815
net,conc,PING,200,1,3,4,56433.41,1.799
net,conc,PING,200,1,3,5,55803.57,1.855
net,conc,PING,1000,1,3,1,54945.05,9.079
net,conc,PING,1000,1,3,2,54644.81,9.151
net,conc,PING,1000,1,3,3,54112.55,9.295
net,conc,PING,1000,1,3,4,54585.15,9.119
net,conc,PING,1000,1,3,5,53763.44,9.311
net,pipe,PING,50,1,3,1,56802.05,0.463
net,pipe,PING,50,1,3,2,56465.27,0.471
net,pipe,PING,50,1,3,3,56818.18,0.463
net,pipe,PING,50,1,3,4,56625.14,0.471
net,pipe,PING,50,1,3,5,57077.62,0.463
net,pipe,PING,50,8,3,1,436681.22,0.479
net,pipe,PING,50,8,3,2,434782.59,0.479
net,pipe,PING,50,8,3,3,429184.56,0.487
net,pipe,PING,50,8,3,4,432900.41,0.479
net,pipe,PING,50,8,3,5,434782.59,0.479
net,pipe,PING,50,16,3,1,823045.25,0.511
net,pipe,PING,50,16,3,2,829875.50,0.511
net,pipe,PING,50,16,3,3,819672.12,0.511
net,pipe,PING,50,16,3,4,823045.25,0.503
net,pipe,PING,50,16,3,5,826446.31,0.503
net,pipe,PING,50,64,3,1,1769911.50,1.543
net,pipe,PING,50,64,3,2,1739130.38,1.599
net,pipe,PING,50,64,3,3,1739130.38,1.615
net,pipe,PING,50,64,3,4,1785714.25,1.551
net,pipe,PING,50,64,3,5,1785714.25,1.551
net,size,SET,50,1,8,1,56603.78,0.463
net,size,SET,50,1,8,2,56603.78,0.463
net,size,SET,50,1,8,3,57034.22,0.463
net,size,SET,50,1,8,4,57034.22,0.463
net,size,SET,50,1,8,5,56074.76,0.463
net,size,SET,50,1,32,1,56926.00,0.463
net,size,SET,50,1,32,2,56818.18,0.463
net,size,SET,50,1,32,3,56603.78,0.463
net,size,SET,50,1,32,4,57142.86,0.455
net,size,SET,50,1,32,5,56926.00,0.463
net,size,SET,50,1,128,1,56390.98,0.463
net,size,SET,50,1,128,2,56818.18,0.463
net,size,SET,50,1,128,3,56926.00,0.455
net,size,SET,50,1,128,4,56603.78,0.463
net,size,SET,50,1,128,5,56497.17,0.463
net,size,SET,50,1,512,1,56390.98,0.463
net,size,SET,50,1,512,2,56074.76,0.463
net,size,SET,50,1,512,3,55865.92,0.471
net,size,SET,50,1,512,4,55970.15,0.463
net,size,SET,50,1,512,5,55970.15,0.463
net,size,SET,50,1,2048,1,54151.62,0.487
net,size,SET,50,1,2048,2,54347.83,0.479
net,size,SET,50,1,2048,3,53956.84,0.487
net,size,SET,50,1,2048,4,53956.84,0.487
net,size,SET,50,1,2048,5,53667.26,0.487
net,size,SET,50,1,8192,1,37220.84,1.039
net,size,SET,50,1,8192,2,36900.37,1.071
net,size,SET,50,1,8192,3,36630.04,1.055
net,size,SET,50,1,8192,4,37174.72,1.039
